ID;Year_Birth;Age;AgeGroup;Education;Marital_Status;Income;IncomeGroup;Kidhome;Teenhome;Dt_Customer;Recency;DtGroup;MntWines;MntFruits;MntMeatProducts;MntFishProducts;MntSweetProducts;MntGoldProds;DealPurchasesGroup;NumDealsPurchases;NumWebPurchases;NumCatalogPurchases;NumStorePurchases;NumWebVisitsMonth;AcceptedCmp3;AcceptedCmp4;AcceptedCmp5;AcceptedCmp1;RecencyProp;AcceptedCmp2;ComplainNoYes;Complain;Z_CostContact;Z_Revenue;Response;WebVisitGroup;AcceptedCmp1Group;AcceptedCmp2Group;AcceptedCmp3Group;AcceptedCmp4Group;AcceptedCmp5Group
6504;1975;39;35-44 y.o.;2n Cycle;Together;19789.0;Lower Class;1;0;20/11/2013;24;Unknown;2;5;9;28;6;28;Yes;3;2;1;3;5;1;0;0;0;1 month;0;No;0;3;11;0;High Freq Visit;No;No;Yes;No;No
5067;1994;20;18-24 y.o.;Graduation;Together;80134.0;Upper Class;0;0;14/02/2014;11;Unknown;966;26;282;52;26;26;Yes;1;2;7;11;5;0;1;1;1;1 month;1;No;0;3;11;0;High Freq Visit;Yes;Yes;No;Yes;Yes
4216;1981;33;25-34 y.o.;Graduation;Single;91065.0;Upper Class;0;0;22/02/2013;33;Unknown;822;114;108;179;137;114;Yes;1;7;9;9;3;0;0;1;1;2 months;0;No;0;3;11;1;Low Freq Visit;Yes;No;No;No;Yes
8581;1971;43;35-44 y.o.;Master;Married;49505.0;Middle Class;1;1;05/03/2013;4;Unknown;604;0;100;19;0;28;Yes;9;10;2;8;8;0;0;0;0;1 month;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
5929;1973;41;35-44 y.o.;PhD;Married;37401.0;Middle Class;1;0;06/05/2014;14;Unknown;19;3;19;3;1;3;Yes;2;2;0;3;7;0;0;0;0;1 month;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
3129;1983;31;25-34 y.o.;Graduation;Married;30096.0;Middle Class;1;0;22/05/2014;30;Unknown;5;3;11;12;5;9;Yes;1;2;0;3;6;0;0;0;0;1 month;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
6528;1982;32;25-34 y.o.;Master;Together;18492.0;Lower Class;1;0;05/06/2014;75;Unknown;2;2;2;2;1;1;Yes;1;1;0;2;8;0;0;0;0;3 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
1361;1974;40;35-44 y.o.;Master;Married;82584.0;Upper Class;0;0;04/06/2013;26;Unknown;1076;68;103;29;91;68;Yes;1;3;4;8;1;0;1;1;0;1 month;0;No;0;3;11;1;Low Freq Visit;No;No;No;Yes;Yes
6932;1941;73;65+ y.o.;PhD;Married;93027.0;Upper Class;0;0;13/04/2013;77;Unknown;1285;42;716;55;0;21;No;0;7;10;5;2;0;0;1;0;3 months;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;Yes
7284;1953;61;55-64 y.o.;Graduation;Married;48686.0;Middle Class;1;2;04/12/2013;8;Unknown;10;0;7;2;0;1;Yes;1;1;0;2;8;0;0;0;0;1 month;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
1340;1986;28;25-34 y.o.;Graduation;Married;92910.0;Upper Class;0;0;24/04/2014;42;Unknown;551;137;792;179;103;33;Yes;1;6;7;13;1;0;1;1;1;2 months;0;No;0;3;11;0;Low Freq Visit;Yes;No;No;Yes;Yes
8746;1989;25;25-34 y.o.;Graduation;Married;75433.0;Upper Class;1;0;05/04/2014;28;Unknown;800;0;297;0;34;57;Yes;2;2;5;10;6;0;1;0;1;1 month;0;No;0;3;11;0;High Freq Visit;Yes;No;No;Yes;No
5987;1989;25;25-34 y.o.;2n Cycle;Together;10404.0;Lower Class;1;0;04/05/2014;52;Unknown;2;2;11;10;6;12;Yes;2;1;0;4;5;0;0;0;0;2 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
3767;1968;46;45-54 y.o.;Graduation;Married;61314.0;Middle Class;0;1;25/04/2013;1;Unknown;378;0;189;97;172;172;Yes;2;5;5;12;3;0;0;0;0;1 month;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;No
3725;1961;53;45-54 y.o.;PhD;Single;84865.0;Upper Class;0;0;09/05/2013;1;Unknown;1248;16;349;43;16;16;Yes;1;2;4;9;4;0;1;1;1;1 month;1;No;0;3;11;1;Low Freq Visit;Yes;Yes;No;Yes;Yes
4324;1989;25;25-34 y.o.;Graduation;Married;42387.0;Middle Class;1;0;29/10/2012;42;Unknown;235;0;235;19;4;191;Yes;5;8;1;7;8;0;0;0;0;2 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
238;1967;47;45-54 y.o.;2n Cycle;Together;67309.0;Middle Class;1;1;23/01/2013;76;Unknown;515;47;181;149;95;95;Yes;15;9;6;9;7;0;0;0;0;3 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
6694;1964;50;45-54 y.o.;Graduation;Married;75236.0;Upper Class;0;1;25/11/2013;27;Unknown;438;66;400;12;38;114;Yes;1;8;3;13;4;0;0;0;0;1 month;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;No
498;1970;44;35-44 y.o.;Graduation;Single;30015.0;Middle Class;1;0;02/02/2014;28;Unknown;25;0;22;2;3;5;Yes;2;1;0;4;5;0;0;0;0;1 month;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
9347;1956;58;55-64 y.o.;Master;Together;50943.0;Middle Class;0;1;21/06/2013;49;Unknown;31;0;7;2;0;6;Yes;1;1;0;3;5;0;0;0;0;2 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
9699;1966;48;45-54 y.o.;Graduation;Divorced;67272.0;Middle Class;0;1;21/12/2013;12;Unknown;357;35;271;28;28;14;Yes;3;6;2;12;5;0;0;0;0;1 month;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
10664;1949;65;65+ y.o.;Master;Widow;51529.0;Middle Class;0;1;07/09/2013;14;Unknown;400;4;35;6;0;22;Yes;2;9;1;5;8;0;0;0;0;1 month;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
5455;1971;43;35-44 y.o.;PhD;Married;32011.0;Middle Class;1;0;22/08/2013;89;Unknown;99;0;15;2;1;5;Yes;3;2;1;4;7;0;0;0;0;3 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
5012;1989;25;25-34 y.o.;Graduation;Married;28691.0;Middle Class;1;0;04/07/2013;56;Unknown;5;4;13;8;0;4;Yes;1;1;0;3;8;0;0;0;0;2 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
7495;1948;66;65+ y.o.;PhD;Married;56223.0;Middle Class;0;1;20/12/2013;72;Unknown;77;28;31;16;0;4;Yes;2;2;1;5;4;0;0;0;0;3 months;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;No
5029;1946;68;65+ y.o.;Graduation;Married;18100.0;Lower Class;0;0;06/08/2013;14;Unknown;3;1;2;4;3;1;Yes;1;0;0;3;5;0;0;0;0;1 month;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
10642;1989;25;25-34 y.o.;Graduation;Single;30279.0;Middle Class;1;0;30/12/2012;13;Unknown;10;4;14;4;4;1;Yes;1;1;0;3;8;0;0;0;0;1 month;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
2106;1974;40;35-44 y.o.;2n Cycle;Married;20130.0;Lower Class;0;0;17/03/2014;99;Unknown;0;6;3;7;6;12;Yes;1;1;0;3;8;0;0;0;0;3 months+;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
10364;1959;55;55-64 y.o.;Graduation;Divorced;23295.0;Lower Class;0;0;13/07/2013;72;Unknown;0;0;1;2;12;5;Yes;1;1;0;2;8;0;0;0;0;3 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
5954;1972;42;35-44 y.o.;Master;Divorced;42618.0;Middle Class;1;0;09/10/2013;92;Unknown;76;14;74;13;5;10;Yes;2;5;0;4;8;0;0;0;0;3 months+;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
1137;1964;50;45-54 y.o.;Graduation;Single;81246.0;Upper Class;0;0;29/12/2013;87;Unknown;398;190;537;61;156;37;Yes;1;4;5;7;1;1;0;0;1;3 months;0;No;0;3;11;0;Low Freq Visit;Yes;No;Yes;No;No
2541;1976;38;35-44 y.o.;Graduation;Married;24027.0;Lower Class;1;0;09/06/2013;7;Unknown;14;7;11;11;0;5;Yes;2;2;0;3;8;0;0;0;0;1 month;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
1142;1953;61;55-64 y.o.;PhD;Married;55707.0;Middle Class;0;1;22/12/2013;91;Unknown;208;7;82;30;66;35;Yes;2;3;2;9;3;0;0;0;0;3 months+;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;No
2276;1955;59;55-64 y.o.;Graduation;Single;57959.0;Middle Class;0;1;02/05/2013;71;Unknown;430;16;322;43;24;33;Yes;5;4;7;11;3;0;0;0;0;3 months;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;No
2807;1969;45;45-54 y.o.;Graduation;Married;56796.0;Middle Class;0;1;16/02/2013;24;Unknown;656;38;161;62;47;37;Yes;3;8;9;7;7;0;0;0;0;1 month;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
6471;1971;43;35-44 y.o.;Master;Single;36230.0;Middle Class;1;0;17/10/2013;17;Unknown;14;2;30;8;2;3;Yes;1;2;0;4;5;0;0;0;0;1 month;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
6131;1980;34;25-34 y.o.;2n Cycle;Married;70829.0;Middle Class;1;1;01/12/2013;87;Unknown;141;70;106;72;19;23;Yes;2;4;2;8;3;0;0;0;0;3 months;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;No
6233;1976;38;35-44 y.o.;Graduation;Married;65991.0;Middle Class;0;1;07/09/2012;21;Unknown;507;19;364;25;47;9;Yes;3;9;5;10;7;0;0;0;0;1 month;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
4148;1972;42;35-44 y.o.;Graduation;Married;38988.0;Middle Class;1;2;20/08/2012;90;Unknown;164;24;103;12;3;42;Yes;7;5;1;6;8;0;0;0;0;3 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
4947;1966;48;45-54 y.o.;2n Cycle;Single;89572.0;Upper Class;0;0;15/09/2012;44;Unknown;606;24;974;197;194;64;Yes;1;7;7;9;4;0;1;0;1;2 months;0;No;0;3;11;1;Low Freq Visit;Yes;No;No;Yes;No
3225;1984;30;25-34 y.o.;Master;Married;42207.0;Middle Class;1;0;01/04/2013;71;Unknown;116;11;72;3;17;46;Yes;4;4;1;5;6;1;0;0;0;3 months;0;No;0;3;11;1;High Freq Visit;No;No;Yes;No;No
7540;1952;62;55-64 y.o.;Graduation;Married;50300.0;Middle Class;0;1;25/05/2014;52;Unknown;143;15;60;24;23;5;Yes;2;2;1;8;2;0;0;0;0;2 months;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;No
10648;1982;32;25-34 y.o.;2n Cycle;Together;66664.0;Middle Class;0;0;25/09/2012;78;Unknown;398;96;447;220;96;32;Yes;1;5;7;6;3;0;0;0;0;3 months;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;No
1992;1964;50;45-54 y.o.;Graduation;Married;60597.0;Middle Class;0;1;01/01/2014;2;Unknown;522;0;257;32;16;66;Yes;4;2;2;8;7;0;0;0;1;1 month;0;No;0;3;11;1;High Freq Visit;Yes;No;No;No;No
7851;1949;65;65+ y.o.;Graduation;Widow;70165.0;Middle Class;0;0;22/09/2013;60;Unknown;161;0;253;199;191;122;Yes;1;3;7;11;1;0;0;0;0;2 months;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;No
8594;1958;56;55-64 y.o.;PhD;Widow;50520.0;Middle Class;0;1;28/01/2014;25;Unknown;112;0;6;2;1;14;Yes;2;3;1;3;6;0;0;0;0;1 month;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
7059;1963;51;45-54 y.o.;Graduation;Married;80124.0;Upper Class;0;0;26/06/2014;47;Unknown;483;84;398;205;84;241;Yes;1;3;7;8;1;1;0;0;0;2 months;0;No;0;3;11;0;Low Freq Visit;No;No;Yes;No;No
2815;1975;39;35-44 y.o.;Graduation;Married;33183.0;Middle Class;1;0;24/02/2014;46;Unknown;7;5;39;17;15;37;Yes;2;4;0;3;7;0;0;0;0;2 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
2416;1969;45;45-54 y.o.;PhD;Single;66582.0;Middle Class;0;0;03/03/2014;83;Unknown;789;25;420;16;38;0;Yes;1;2;8;9;1;0;0;0;0;3 months;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;No
7999;1955;59;55-64 y.o.;PhD;Together;75261.0;Upper Class;0;0;23/04/2013;17;Unknown;1239;17;413;23;34;17;Yes;1;5;6;5;2;0;1;1;0;1 month;0;No;0;3;11;1;Low Freq Visit;No;No;No;Yes;Yes
9213;1970;44;35-44 y.o.;Graduation;Widow;31880.0;Middle Class;1;0;31/10/2012;13;Unknown;4;1;5;2;0;3;Yes;1;1;0;2;8;0;0;0;0;1 month;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
9697;1951;63;55-64 y.o.;Graduation;Married;53790.0;Middle Class;0;2;06/03/2014;86;Unknown;335;42;127;28;5;5;Yes;3;7;2;8;6;0;0;0;0;3 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
3916;1971;43;35-44 y.o.;PhD;Together;49269.0;Middle Class;1;0;15/08/2012;92;Unknown;639;8;166;11;8;58;Yes;3;7;3;12;7;0;0;0;0;3 months+;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
2021;1975;39;35-44 y.o.;Graduation;Married;61456.0;Middle Class;0;1;27/03/2013;47;Unknown;563;76;384;84;192;89;Yes;4;6;10;13;4;0;0;0;0;2 months;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;No
1581;1980;34;25-34 y.o.;Graduation;Married;37406.0;Middle Class;1;0;10/10/2013;18;Unknown;2;0;8;2;2;3;Yes;1;1;0;2;8;0;0;0;0;1 month;0;No;0;3;11;1;High Freq Visit;No;No;No;No;No
564;1981;33;25-34 y.o.;PhD;Together;56937.0;Middle Class;1;0;04/08/2012;81;Unknown;746;8;125;11;8;8;Yes;7;8;6;9;6;0;1;0;0;3 months;0;No;0;3;11;1;High Freq Visit;No;No;No;Yes;No
6619;1978;36;35-44 y.o.;Graduation;Married;38415.0;Middle Class;1;1;02/01/2013;91;Unknown;22;1;13;4;0;4;Yes;2;1;0;3;7;0;0;0;0;3 months+;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
9081;1988;26;25-34 y.o.;Graduation;Single;20518.0;Lower Class;1;0;18/05/2014;58;Unknown;4;1;6;4;1;9;Yes;1;1;1;2;5;0;0;0;0;2 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
178;1956;58;55-64 y.o.;Graduation;Married;62503.0;Middle Class;0;1;18/02/2013;40;Unknown;478;0;193;110;75;117;Yes;4;8;3;11;5;0;0;0;0;2 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
916;1972;42;35-44 y.o.;PhD;Single;41644.0;Middle Class;1;1;09/05/2014;67;Unknown;20;3;4;2;0;2;Yes;2;1;0;3;3;0;0;0;0;3 months;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;No
5512;1977;37;35-44 y.o.;Master;Married;55842.0;Middle Class;0;1;23/05/2014;19;Unknown;451;0;39;0;4;24;Yes;1;7;1;8;5;0;0;0;0;1 month;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
8970;1972;42;35-44 y.o.;PhD;Married;62010.0;Middle Class;0;1;23/10/2012;93;Unknown;371;22;39;6;0;92;Yes;4;6;2;7;5;0;0;0;0;3 months+;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
10581;1977;37;35-44 y.o.;Graduation;Married;41124.0;Middle Class;1;0;31/10/2012;41;Unknown;281;7;84;15;0;119;Yes;7;7;3;4;8;0;0;0;0;2 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
5300;1973;41;35-44 y.o.;Master;Married;38961.0;Middle Class;1;0;30/12/2013;60;Unknown;19;7;19;0;1;24;Yes;1;2;1;2;7;0;0;0;0;2 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
5154;1972;42;35-44 y.o.;Master;Divorced;37760.0;Middle Class;1;0;11/08/2013;54;Unknown;26;3;13;2;10;0;Yes;1;2;0;3;6;0;0;0;0;2 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
8346;1974;40;35-44 y.o.;Graduation;Single;32233.0;Middle Class;1;0;19/08/2012;26;Unknown;138;15;35;25;11;72;Yes;2;6;2;2;9;1;0;0;0;1 month;0;No;0;3;11;1;High Freq Visit;No;No;Yes;No;No
1676;1975;39;35-44 y.o.;Graduation;Married;43057.0;Middle Class;0;1;30/10/2013;30;Unknown;213;2;44;0;2;5;Yes;4;4;2;5;5;0;0;0;0;1 month;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
9286;1960;54;45-54 y.o.;Master;Together;83151.0;Upper Class;0;0;10/10/2012;93;Unknown;407;28;100;120;74;18;Yes;1;5;9;4;3;0;0;0;0;3 months+;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;No
2426;1964;50;45-54 y.o.;PhD;Divorced;78825.0;Upper Class;0;0;14/09/2012;35;Unknown;483;74;114;169;37;18;Yes;1;5;10;13;3;0;0;0;0;2 months;0;No;0;3;11;1;Low Freq Visit;No;No;No;No;No
5172;1976;38;35-44 y.o.;Master;Together;65104.0;Middle Class;0;1;14/11/2013;4;Unknown;738;0;232;13;20;50;Yes;2;3;5;7;7;0;0;0;0;1 month;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
5562;1974;40;35-44 y.o.;Graduation;Married;60093.0;Middle Class;0;1;26/06/2013;92;Unknown;502;12;109;16;6;90;Yes;2;7;2;10;6;0;0;0;0;3 months+;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
3436;1969;45;45-54 y.o.;Graduation;Married;14045.0;Lower Class;1;0;26/01/2014;24;Unknown;11;0;5;2;1;1;Yes;1;1;0;3;7;0;0;0;0;1 month;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
3921;1952;62;55-64 y.o.;2n Cycle;Widow;28457.0;Middle Class;0;0;28/10/2012;96;Unknown;24;1;108;29;29;14;Yes;1;4;1;4;8;0;0;0;0;3 months+;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
3403;1958;56;55-64 y.o.;PhD;Together;78952.0;Upper Class;0;1;24/09/2012;11;Unknown;1170;19;594;99;76;134;Yes;2;2;5;12;6;0;0;0;0;1 month;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
22;1976;38;35-44 y.o.;Graduation;Divorced;46310.0;Middle Class;1;0;03/12/2012;99;Unknown;185;2;88;15;5;14;Yes;2;6;1;5;8;0;0;0;0;3 months+;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
10965;1955;59;55-64 y.o.;Graduation;Together;76005.0;Upper Class;0;0;22/02/2013;72;Unknown;983;20;389;240;50;40;Yes;1;3;5;13;6;0;0;0;1;3 months;0;No;0;3;11;0;High Freq Visit;Yes;No;No;No;No
9426;1964;50;45-54 y.o.;Master;Single;58308.0;Middle Class;0;1;12/01/2013;77;Unknown;691;0;69;10;0;130;Yes;4;2;6;3;8;0;0;0;0;3 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
6605;1944;70;65+ y.o.;PhD;Divorced;55614.0;Middle Class;0;0;27/11/2013;85;Unknown;504;13;131;8;0;26;Yes;1;9;4;6;7;0;1;0;0;3 months;0;No;0;3;11;0;High Freq Visit;No;No;No;Yes;No
3136;1962;52;45-54 y.o.;Master;Divorced;59432.0;Middle Class;0;1;13/04/2013;88;Unknown;317;25;265;25;19;12;Yes;3;5;3;11;5;0;0;0;0;3 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
8737;1978;36;35-44 y.o.;Graduation;Divorced;55563.0;Middle Class;0;1;05/04/2014;22;Unknown;29;1;9;2;0;2;Yes;1;2;0;3;3;0;0;0;0;1 month;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;No
11088;1971;43;35-44 y.o.;PhD;Together;78642.0;Upper Class;0;1;21/04/2013;83;Unknown;1396;0;322;46;35;17;Yes;1;4;9;4;6;0;0;0;0;3 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
716;1949;65;65+ y.o.;PhD;Together;67911.0;Middle Class;0;1;22/05/2014;63;Unknown;529;0;356;63;28;0;Yes;3;6;7;11;3;0;0;0;0;3 months;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;No
466;1944;70;65+ y.o.;Graduation;Married;65275.0;Middle Class;0;0;03/04/2013;9;Unknown;388;14;218;91;14;21;Yes;1;4;3;13;2;0;0;0;0;1 month;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;No
9135;1950;64;55-64 y.o.;Graduation;Together;27203.0;Middle Class;1;1;06/08/2012;92;Unknown;13;2;21;4;0;24;Yes;2;1;1;2;8;0;0;0;0;3 months+;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
10623;1961;53;45-54 y.o.;Master;Together;48330.0;Middle Class;0;1;15/11/2013;2;Unknown;28;0;4;0;0;0;Yes;1;1;0;3;5;0;0;0;0;1 month;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
8151;1990;24;18-24 y.o.;Basic;Married;24279.0;Middle Class;0;0;29/12/2012;6;Unknown;16;36;21;20;62;108;Yes;1;4;1;3;8;0;0;0;0;1 month;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
5140;1985;29;25-34 y.o.;PhD;Married;64355.0;Middle Class;1;0;24/08/2012;66;Unknown;1047;0;140;67;38;153;Yes;2;4;3;12;8;0;0;0;0;3 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
10160;1956;58;55-64 y.o.;Master;Together;50943.0;Middle Class;0;1;21/06/2013;49;Unknown;31;0;7;2;0;6;Yes;1;1;0;3;5;0;0;0;0;2 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
4945;1953;61;55-64 y.o.;Graduation;Widow;53653.0;Middle Class;0;0;07/11/2012;29;Unknown;815;10;239;28;10;108;Yes;2;10;4;12;6;0;0;0;0;1 month;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
10584;1976;38;35-44 y.o.;Graduation;Married;65665.0;Middle Class;0;1;02/12/2013;77;Unknown;225;162;387;106;36;29;Yes;1;5;10;8;3;0;0;0;0;3 months;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;No
6071;1989;25;25-34 y.o.;Graduation;Single;81217.0;Upper Class;0;0;19/07/2013;77;Unknown;493;70;324;146;40;84;Yes;1;3;7;11;1;0;0;0;0;3 months;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;No
3386;1992;22;18-24 y.o.;Graduation;Married;34935.0;Middle Class;0;0;21/06/2013;71;Unknown;34;4;66;3;10;20;Yes;1;2;1;4;7;0;0;0;0;3 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
8939;1959;55;55-64 y.o.;Graduation;Divorced;61250.0;Middle Class;0;1;16/12/2012;49;Unknown;382;138;65;60;26;59;Yes;6;5;2;12;5;0;0;0;0;2 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
9925;1981;33;25-34 y.o.;PhD;Together;39665.0;Middle Class;1;0;25/05/2013;97;Unknown;127;1;56;0;1;31;Yes;3;4;2;3;7;1;0;0;0;3 months+;0;No;0;3;11;0;High Freq Visit;No;No;Yes;No;No
4320;1979;35;35-44 y.o.;Graduation;Single;60152.0;Middle Class;0;1;28/03/2013;6;Unknown;325;83;300;86;58;91;Yes;1;6;4;12;3;0;0;0;0;1 month;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;No
5389;1964;50;45-54 y.o.;Graduation;Married;48920.0;Middle Class;0;2;20/10/2013;93;Unknown;238;17;68;8;10;6;Yes;3;6;2;5;7;0;1;0;0;3 months+;0;No;0;3;11;0;High Freq Visit;No;No;No;Yes;No
6036;1959;55;55-64 y.o.;Master;Together;89120.0;Upper Class;0;0;17/03/2014;78;Unknown;1168;92;408;72;129;55;Yes;1;5;6;7;1;0;0;1;0;3 months;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;Yes
182;1946;68;65+ y.o.;PhD;Together;44124.0;Middle Class;0;1;11/05/2013;62;Unknown;284;0;55;0;6;52;Yes;4;6;2;5;8;0;0;0;0;3 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
203;1975;39;35-44 y.o.;Master;Single;81169.0;Upper Class;0;0;14/04/2013;47;Unknown;1288;20;613;80;61;27;Yes;1;5;7;9;2;0;0;0;0;2 months;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;No
11025;1961;53;45-54 y.o.;Graduation;Married;36443.0;Middle Class;1;1;03/02/2013;9;Unknown;65;0;46;4;3;20;Yes;4;3;1;3;8;0;0;0;0;1 month;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
10203;1990;24;18-24 y.o.;Graduation;Single;26095.0;Middle Class;1;0;30/06/2013;77;Unknown;11;7;9;3;1;11;Yes;1;1;0;3;7;0;0;0;0;3 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
4607;1959;55;55-64 y.o.;Graduation;Together;71367.0;Middle Class;0;0;23/08/2013;24;Unknown;227;23;389;42;21;75;Yes;1;4;5;7;2;0;0;0;0;1 month;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;No
3711;1944;70;65+ y.o.;Master;Married;80184.0;Upper Class;0;0;01/03/2014;19;Unknown;1035;134;670;25;38;0;Yes;1;6;3;10;3;0;0;1;1;1 month;0;No;0;3;11;0;Low Freq Visit;Yes;No;No;No;Yes
3696;1965;49;45-54 y.o.;Graduation;Divorced;30630.0;Middle Class;1;1;27/01/2014;67;Unknown;27;1;12;2;0;10;Yes;2;2;0;3;7;0;0;0;0;3 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
2532;1987;27;25-34 y.o.;Master;Single;73454.0;Upper Class;0;0;01/03/2014;95;Unknown;982;73;351;56;14;175;Yes;1;2;4;6;5;1;0;0;0;3 months+;0;No;0;3;11;0;High Freq Visit;No;No;Yes;No;No
9214;1991;23;18-24 y.o.;Graduation;Married;42691.0;Middle Class;0;0;16/08/2013;48;Unknown;179;2;64;38;17;58;Yes;1;5;1;6;5;0;0;0;0;2 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
4943;1953;61;55-64 y.o.;Graduation;Married;70503.0;Middle Class;0;0;30/09/2012;73;Unknown;1379;33;216;0;33;66;Yes;1;2;4;9;6;0;1;1;0;3 months;0;No;0;3;11;0;High Freq Visit;No;No;No;Yes;Yes
35;1987;27;25-34 y.o.;Graduation;Married;25545.0;Middle Class;1;0;08/09/2012;35;Unknown;32;1;64;16;12;85;Yes;3;2;2;3;6;0;0;0;0;2 months;0;No;0;3;11;1;High Freq Visit;No;No;No;No;No
2258;1986;28;25-34 y.o.;Graduation;Married;32880.0;Middle Class;1;0;04/12/2012;76;Unknown;8;4;15;7;6;2;Yes;1;1;0;3;8;0;0;0;0;3 months;0;No;0;3;11;0;High Freq Visit;No;No;No;No;No
4322;1958;56;55-64 y.o.;PhD;Together;77863.0;Upper Class;0;0;27/11/2013;20;Unknown;881;38;319;16;25;12;Yes;1;4;5;10;2;0;0;0;0;1 month;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;No
713;1977;37;35-44 y.o.;Master;Married;50353.0;Middle Class;0;0;08/06/2014;72;Unknown;141;15;153;67;31;35;Yes;1;4;4;6;3;0;0;0;0;3 months;0;No;0;3;11;0;Low Freq Visit;No;No;No;No;No
